product_fullName,product_url,text,cleaned_text,review_rating,review_date
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=10,Great product product is refurbished but work very well,"['great', 'product', 'product', 'refurbished', 'work', 'well']",positive,"Apr, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=10,Terrific purchase Still performing amazing,"['terrific', 'purchase', 'still', 'performing', 'amazing']",positive,"Apr, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=10,Must buy! Super fine processor i5 3570 for video editing.,"['must', 'buy', 'super', 'fine', 'processor', 'i5', 'video', 'editing']",positive,"Feb, 2021"
intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop,https://www.flipkart.com/intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop/product-reviews/itmb683d31267e0d?page=1,Must buy! Best Quality But Price is High,"['must', 'buy', 'best', 'quality', 'price', 'high']",positive,3 months ago
intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop,https://www.flipkart.com/intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop/product-reviews/itmb683d31267e0d?page=1,Super! I really liked the packaging of this product || And my product working successfully,"['super', 'really', 'liked', 'packaging', 'product', '||', 'product', 'working', 'successfully']",positive,10 months ago
intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop,https://www.flipkart.com/intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop/product-reviews/itmb683d31267e0d?page=1,Really Nice Good for price,"['really', 'nice', 'good', 'price']",positive,5 months ago
intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop,https://www.flipkart.com/intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop/product-reviews/itmb683d31267e0d?page=1,Waste of money! Not working waste of money,"['waste', 'money', 'working', 'waste', 'money']",negative,7 months ago
intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop,https://www.flipkart.com/intel-3570-processor-3-8-ghz-lga-1155-socket-4-cores-desktop/product-reviews/itmb683d31267e0d?page=1,Highly recommended Working fine,"['highly', 'recommended', 'working', 'fine']",positive,"Feb, 2023"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Good quality product I was little afraid as it has no return policy and it was used but it worked like new. i'm so Happy with this chip. Also I want to mention got i5-2500 instead of i5-2400. but it's okay as they are almost same(2500 is a little better),"['good', 'quality', 'product', 'little', 'afraid', 'return', 'policy', 'used', 'worked', 'like', 'new', ""'m"", 'happy', 'chip', 'also', 'want', 'mention', 'got', 'i5-2500', 'instead', 'i5-2400', ""'s"", 'okay', 'almost', 'little', 'better']",positive,"Nov, 2019"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,The best I also didn't bought it from flipkart ... but if you're planning to buy it ... definitely go for it . It totally worth .. Playing all latest game with pairing up GTX 550Ti and ADATA 8 GB Gaming Series RAM .... its truly impressive ... Always a great work by intel .,"['best', 'also', ""n't"", 'bought', 'flipkart', ""'re"", 'planning', 'buy', 'definitely', 'go', 'totally', 'worth', 'playing', 'latest', 'game', 'pairing', 'gtx', '550ti', 'adata', 'gb', 'gaming', 'series', 'ram', 'truly', 'impressive', 'always', 'great', 'work', 'intel']",positive,"Oct, 2012"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,"THE BEST OUT THERE... This is the best processor out there. It is superfast, excellent for gaming and unmatched by none in its segment.My advice, go in for this one blindly.I had an old Pentium 4 and when I upgraded to this one, I was astonished.","['best', 'best', 'processor', 'superfast', 'excellent', 'gaming', 'unmatched', 'none', 'segment.my', 'advice', 'go', 'one', 'blindly.i', 'old', 'pentium', 'upgraded', 'one', 'astonished']",positive,"Mar, 2012"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Really Nice I bought it but it is not supporting in my motherboard btw it looks perfect,"['really', 'nice', 'bought', 'supporting', 'motherboard', 'btw', 'looks', 'perfect']",positive,"Aug, 2019"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Good choice Nice product review will after using 7 month....,"['good', 'choice', 'nice', 'product', 'review', 'using', 'month']",positive,"Nov, 2019"
intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Brilliant Beyond my expectations. This CPU can run modern games so well and fast and if you enable turbo mode it will run on 3.4 ghz,"['brilliant', 'beyond', 'expectations', 'cpu', 'run', 'modern', 'games', 'well', 'fast', 'enable', 'turbo', 'mode', 'run', '3.4', 'ghz']",positive,"Nov, 2019"
intel-i5-11500-4-6-ghz-upto-lga-1200-socket-6-cores-12-threads-desktop-processor,https://www.flipkart.com/intel-i5-11500-4-6-ghz-upto-lga-1200-socket-6-cores-12-threads-desktop-processor/product-reviews/itmd9837e1ab635c?page=1,"Just wow! Very nice cpu,but Flipkart package was very poor.They send it to me in a paper bag.This also damage the cpu box also.but fortunately CPU was ok and working nice","['wow', 'nice', 'cpu', 'flipkart', 'package', 'poor.they', 'send', 'paper', 'bag.this', 'also', 'damage', 'cpu', 'box', 'also.but', 'fortunately', 'cpu', 'ok', 'working', 'nice']",positive,"Aug, 2022"
intel-i5-11500-4-6-ghz-upto-lga-1200-socket-6-cores-12-threads-desktop-processor,https://www.flipkart.com/intel-i5-11500-4-6-ghz-upto-lga-1200-socket-6-cores-12-threads-desktop-processor/product-reviews/itmd9837e1ab635c?page=1,"Worth every penny Nice product,","['worth', 'every', 'penny', 'nice', 'product']",positive,"Sep, 2022"
intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor/product-reviews/itm216cb92df5f93?page=1,Good Some problam,"['good', 'problam']",positive,6 months ago
intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor/product-reviews/itm216cb92df5f93?page=1,Good quality product Good product,"['good', 'quality', 'product', 'good', 'product']",positive,7 months ago
intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor/product-reviews/itm216cb92df5f93?page=1,"Classy product I got this product for best price, performance is good","['classy', 'product', 'got', 'product', 'best', 'price', 'performance', 'good']",positive,9 months ago
intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i7-11700f-2-5-ghz-upto-lga-1200-socket-8-cores-16-threads-desktop-processor/product-reviews/itm216cb92df5f93?page=1,Mind-blowing purchase Performance very good,"['mind-blowing', 'purchase', 'performance', 'good']",positive,"Jul, 2022"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,"Excellent Sealed pack, came with fan and little thermal paste on fan surface. Working fine.This is a fine CPU for office and home pc. An occasional gaming at low resolution may be supported. Audio-video-photo editing and conversions will also work fine if not required to be done in realtime.","['excellent', 'sealed', 'pack', 'came', 'fan', 'little', 'thermal', 'paste', 'fan', 'surface', 'working', 'fine.this', 'fine', 'cpu', 'office', 'home', 'pc', 'occasional', 'gaming', 'low', 'resolution', 'may', 'supported', 'audio-video-photo', 'editing', 'conversions', 'also', 'work', 'fine', 'required', 'done', 'realtime']",positive,"Nov, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,Best in the market! Just awesome!!!!!Arrived before expected delivery date.4 GHz budget processor.,"['best', 'market', 'awesome', 'arrived', 'expected', 'delivery', 'date.4', 'ghz', 'budget', 'processor']",positive,"Aug, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,Must buy! Best budget processor,"['must', 'buy', 'best', 'budget', 'processor']",positive,"Aug, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,Terrific purchase It's a 12th gen. LGA socket 1200 Great product by IntelAlso ideal for gaming users.,"['terrific', 'purchase', ""'s"", '12th', 'gen.', 'lga', 'socket', 'great', 'product', 'intelalso', 'ideal', 'gaming', 'users']",positive,"Nov, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,"Just wow! Arrived before expected timeline and in flawless condition. As for the product- its a Pentium Gold, nothing to write home about.","['wow', 'arrived', 'expected', 'timeline', 'flawless', 'condition', 'product-', 'pentium', 'gold', 'nothing', 'write', 'home']",positive,"May, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,"Awesome Given the cost of all processors hitting roof high, this processor was sufficient for building a computer for kids to attend online classes. Works very well","['awesome', 'given', 'cost', 'processors', 'hitting', 'roof', 'high', 'processor', 'sufficient', 'building', 'computer', 'kids', 'attend', 'online', 'classes', 'works', 'well']",positive,"Jul, 2021"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,"Worth the money Good, receive sealed pack with good package","['worth', 'money', 'good', 'receive', 'sealed', 'pack', 'good', 'package']",positive,"Nov, 2022"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,"Worth every penny Best low budget CPU, We can play most mid level games without any problem. The only issue is the cover of CPU seal was open.","['worth', 'every', 'penny', 'best', 'low', 'budget', 'cpu', 'play', 'mid', 'level', 'games', 'without', 'problem', 'issue', 'cover', 'cpu', 'seal', 'open']",positive,"Jan, 2022"
intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-pentium-gold-g6400-4-ghz-lga-1200-socket-2-cores-threads-mb-smart-cache-desktop-processor/product-reviews/itm364011d31b0e1?page=1,Brilliant Good processor...,"['brilliant', 'good', 'processor']",positive,"Oct, 2021"
intel-core-i9-10900x-x-series-3-7-ghz-lga-2066-socket-10-cores-desktop-processor,https://www.flipkart.com/intel-core-i9-10900x-x-series-3-7-ghz-lga-2066-socket-10-cores-desktop-processor/product-reviews/itm170dbfdb19c3a?page=1,Fabulous! Excellent,"['fabulous', 'excellent']",positive,"Dec, 2022"
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,"Great product CHEAPEST PRICE, WORKING GREAT, UPGRADED FROM DUAL CORE E2140 1.6 GHZ, THE PERFORMANCE IS UNMATCHED AT THIS PRICE","['great', 'product', 'cheapest', 'price', 'working', 'great', 'upgraded', 'dual', 'core', 'e2140', '1.6', 'ghz', 'performance', 'unmatched', 'price']",positive,"Feb, 2023"
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Super! Its very good processorWork perfectly,"['super', 'good', 'processorwork', 'perfectly']",positive,"Jan, 2023"
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Mind-blowing purchase Breakthrough performance,"['mind-blowing', 'purchase', 'breakthrough', 'performance']",positive,2 months ago
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Good quality product Original Product and Good seller.,"['good', 'quality', 'product', 'original', 'product', 'good', 'seller']",positive,4 months ago
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Fabulous! Very much appreciated,"['fabulous', 'much', 'appreciated']",positive,6 months ago
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Terrific Works perfevt no issues in delivery or usability,"['terrific', 'works', 'perfevt', 'issues', 'delivery', 'usability']",positive,7 months ago
intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Perfect product! Very good,"['perfect', 'product', 'good']",positive,7 months ago
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Just wow! The item is working great. Upgraded the pc from core to duo to i5 with 240 gb SSD and 8 gb DDR3 ram. Now the pc works great. Loving it.,"['wow', 'item', 'working', 'great', 'upgraded', 'pc', 'core', 'duo', 'i5', 'gb', 'ssd', 'gb', 'ddr3', 'ram', 'pc', 'works', 'great', 'loving']",positive,"Jan, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Worth every penny Performance is great. Well packaged. Thermal paste also provided. Thanks to seller and flipkart.,"['worth', 'every', 'penny', 'performance', 'great', 'well', 'packaged', 'thermal', 'paste', 'also', 'provided', 'thanks', 'seller', 'flipkart']",positive,"May, 2022"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,"Mind-blowing purchase Processor received is in good condition, tested with H61 motherboard, working fine. But there is no replacement option, so buy at your own risk...","['mind-blowing', 'purchase', 'processor', 'received', 'good', 'condition', 'tested', 'h61', 'motherboard', 'working', 'fine', 'replacement', 'option', 'buy', 'risk']",positive,"May, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Value-for-money Overpriced but ok if we pair it with gt 1030 or higher we can play many games with good fps,"['value-for-money', 'overpriced', 'ok', 'pair', 'gt', 'higher', 'play', 'many', 'games', 'good', 'fps']",positive,"Apr, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Brilliant Superb quality ??7jan it's delivery DONE ?? am happy ?? it's working fine ??In 2094Rs...I have i5 3rd gen And also termal pest . Almost 80RsSaler are very good .I appreciate your work brother ??I hope it's working Long Day by Day,"['brilliant', 'superb', 'quality', '7jan', ""'s"", 'delivery', 'done', 'happy', ""'s"", 'working', 'fine', '2094rs.i', 'i5', '3rd', 'gen', 'also', 'termal', 'pest', 'almost', '80rssaler', 'good', '.i', 'appreciate', 'work', 'brother', 'hope', ""'s"", 'working', 'long', 'day', 'day']",positive,"Jan, 2023"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,"Best in the market! Killer for its price but do remember if you are going to game on it and you dont have the AC in the room you will need a decent CPU cooler, deepcool gammax will work. Otherwise during gaming your CPU will downclock itself due to the overheating and your games will stutter and you wont even come to know why is it even happening. ???","['best', 'market', 'killer', 'price', 'remember', 'going', 'game', 'dont', 'ac', 'room', 'need', 'decent', 'cpu', 'cooler', 'deepcool', 'gammax', 'work', 'otherwise', 'gaming', 'cpu', 'downclock', 'due', 'overheating', 'games', 'stutter', 'wont', 'even', 'come', 'know', 'even', 'happening']",positive,"Jun, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Classy product good packing thanks to seller .processor is good working but price is high.,"['classy', 'product', 'good', 'packing', 'thanks', 'seller', '.processor', 'good', 'working', 'price', 'high']",positive,"Jan, 2020"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Worth the money Work's fine new like condition,"['worth', 'money', 'work', ""'s"", 'fine', 'new', 'like', 'condition']",positive,"May, 2022"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,Value-for-money Product is received in working condition. it's may be used product and the packaging quality is very poor. It worked with zebronics h-61 motherboard and performance is good,"['value-for-money', 'product', 'received', 'working', 'condition', ""'s"", 'may', 'used', 'product', 'packaging', 'quality', 'poor', 'worked', 'zebronics', 'h-61', 'motherboard', 'performance', 'good']",positive,"Apr, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=1,"Very Good This is expensive, no doubts. But working very good and well packed also by computer parts. And I am noticing one thing that you can upload only the photo of processor in review. Processor is reaching at 3.71 GHz, when I put load on it.And it's without any thermal paste","['good', 'expensive', 'doubts', 'working', 'good', 'well', 'packed', 'also', 'computer', 'parts', 'noticing', 'one', 'thing', 'upload', 'photo', 'processor', 'review', 'processor', 'reaching', '3.71', 'ghz', 'put', 'load', 'it.and', ""'s"", 'without', 'thermal', 'paste']",positive,"Nov, 2020"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,"Mind-blowing purchase I'm super happy with this seller, because I have some bad experience with another seller sending me wrong product.hence return and refund.This was a nice purchase. I got the same product ordered. It was working condition.better performance.I'm superb happy.worth the patience.I recommended.Thanks flipkart.","['mind-blowing', 'purchase', ""'m"", 'super', 'happy', 'seller', 'bad', 'experience', 'another', 'seller', 'sending', 'wrong', 'product.hence', 'return', 'refund.this', 'nice', 'purchase', 'got', 'product', 'ordered', 'working', 'condition.better', 'performance.i', ""'m"", 'superb', 'happy.worth', 'patience.i', 'recommended.thanks', 'flipkart']",positive,11 months ago
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Mind-blowing purchase Perfect it's so fast after upgrading old dual core You can buy it,"['mind-blowing', 'purchase', 'perfect', ""'s"", 'fast', 'upgrading', 'old', 'dual', 'core', 'buy']",positive,"Jan, 2023"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Good quality product Yes processor is good but I am facing some heatsinks problem,"['good', 'quality', 'product', 'yes', 'processor', 'good', 'facing', 'heatsinks', 'problem']",positive,"May, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Must buy! At first I was confused about whether I will receive a working processor or a faulty one as it has a no return policy.But thanks to flipkart I received a working processor and totally satisfied by the performance of that.,"['must', 'buy', 'first', 'confused', 'whether', 'receive', 'working', 'processor', 'faulty', 'one', 'return', 'policy.but', 'thanks', 'flipkart', 'received', 'working', 'processor', 'totally', 'satisfied', 'performance']",positive,"Oct, 2019"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,"Super! go for it without any hesitation, this price is a steal for this powerful processor","['super', 'go', 'without', 'hesitation', 'price', 'steal', 'powerful', 'processor']",positive,"May, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Nice Not give termal past,"['nice', 'give', 'termal', 'past']",positive,"Feb, 2023"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,"Wonderful ????processor look like new , Thank you seller, improve your packaging quality, thank you ??","['wonderful', 'processor', 'look', 'like', 'new', 'thank', 'seller', 'improve', 'packaging', 'quality', 'thank']",positive,"Feb, 2023"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Worth every penny Working very good.,"['worth', 'every', 'penny', 'working', 'good']",positive,"Feb, 2020"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Excellent fast delivery nice packgingandprocessor working just fine.,"['excellent', 'fast', 'delivery', 'nice', 'packgingandprocessor', 'working', 'fine']",positive,"Sep, 2019"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=2,Pretty good Product quality and packaging was great. Did not receive the thermal paste mentioned in the product description though.,"['pretty', 'good', 'product', 'quality', 'packaging', 'great', 'receive', 'thermal', 'paste', 'mentioned', 'product', 'description', 'though']",positive,"Jan, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=3,Super! Great,"['super', 'great']",positive,"Mar, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=3,Awesome Best prosesor in this priceThe price of bricks should be tripled,"['awesome', 'best', 'prosesor', 'pricethe', 'price', 'bricks', 'tripled']",positive,"Nov, 2020"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=3,Terrific purchase Good processer,"['terrific', 'purchase', 'good', 'processer']",positive,"Oct, 2020"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=3,Excellent Good product ????????,"['excellent', 'good', 'product']",positive,"Mar, 2021"
intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-8-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm97440420a734d?page=3,Worth every penny Excellent,"['worth', 'every', 'penny', 'excellent']",positive,"Nov, 2020"
