product_id,product_url,product_name,product_fullName,review_date,year,text,cleaned_text,review_rating,category
1980,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980,Intel-Core2-Quad-Q6600,Intel-Core2-Quad-Q6600,10 years ago.,2014,Terrible nan,"['terrible', 'nan']",negative,0
1980,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980,Intel-Core2-Quad-Q6600,Intel-Core2-Quad-Q6600,9 years ago.,2015,"Excellent Doing the business since late 2007, GPU's bear the brunt of rendering these days anyway...the ol' gal's got legs in her yet!","['excellent', 'business', 'since', 'late', 'gpu', ""'s"", 'bear', 'brunt', 'rendering', 'days', 'anyway.the', 'ol', 'gal', ""'s"", 'got', 'legs', 'yet']",positive,1
1980,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980,Intel-Core2-Quad-Q6600,Intel-Core2-Quad-Q6600,9 years ago.,2015,Good 8 years and counting...,"['good', 'years', 'counting']",positive,1
1980,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980,Intel-Core2-Quad-Q6600,Intel-Core2-Quad-Q6600,8 years ago.,2016,Very good I got it in 2008 and it have worked wonders since then. And as operating systems started using multiple cores more and more it has kept up surprisingly well. Now rather slow. But with 8gb of RAM and a ssd things are still working.,"['good', 'got', 'worked', 'wonders', 'since', 'operating', 'systems', 'started', 'using', 'multiple', 'cores', 'kept', 'surprisingly', 'well', 'rather', 'slow', '8gb', 'ram', 'ssd', 'things', 'still', 'working']",positive,1
1981,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981,Intel-Core-i7-920,Intel-Core-i7-920,10 years ago.,2014,Poor nan,"['poor', 'nan']",positive,1
1981,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981,Intel-Core-i7-920,Intel-Core-i7-920,8 years ago.,2016,Good Its old but good 4GHz in OC no Problem and Triple RAM dont need to upgread,"['good', 'old', 'good', '4ghz', 'oc', 'problem', 'triple', 'ram', 'dont', 'need', 'upgread']",positive,1
1982,https://cpu.userbenchmark.com/Intel-Core-i7-2670QM/Rating/1982,Intel-Core-i7-2670QM,Intel-Core-i7-2670QM,10 years ago.,2014,Poor nan,"['poor', 'nan']",positive,1
1985,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985,Intel-Core-i7-2700K,Intel-Core-i7-2700K,10 years ago.,2014,Very good nan,"['good', 'nan']",positive,1
1985,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985,Intel-Core-i7-2700K,Intel-Core-i7-2700K,10 years ago.,2014,Very good nan,"['good', 'nan']",negative,0
1992,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992,Intel-Celeron-G1820,Intel-Celeron-G1820,10 years ago.,2014,Very poor nan,"['poor', 'nan']",positive,1
1992,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992,Intel-Celeron-G1820,Intel-Celeron-G1820,10 years ago.,2014,Very poor nan,"['poor', 'nan']",positive,1
1993,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993,Intel-Core-i5-4440,Intel-Core-i5-4440,10 years ago.,2014,Above average nan,"['average', 'nan']",positive,1
1993,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993,Intel-Core-i5-4440,Intel-Core-i5-4440,10 years ago.,2014,Above average nan,"['average', 'nan']",negative,0
1994,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994,Intel-Core-i7-4900MQ,Intel-Core-i7-4900MQ,10 years ago.,2014,Good nan,"['good', 'nan']",negative,0
2008,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008,Intel-Core-i7-4771,Intel-Core-i7-4771,10 years ago.,2014,Excellent nan,"['excellent', 'nan']",negative,0
2293,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293,Intel-Core-i7-4790,Intel-Core-i7-4790,10 years ago.,2014,Excellent nan,"['excellent', 'nan']",positive,1
2293,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293,Intel-Core-i7-4790,Intel-Core-i7-4790,9 years ago.,2015,"Outstanding Love it! Great for editing, and has insane multitasking ability.","['outstanding', 'love', 'great', 'editing', 'insane', 'multitasking', 'ability']",positive,1
2309,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309,Intel-Core-i3-4150,Intel-Core-i3-4150,10 years ago.,2014,Above average nan,"['average', 'nan']",negative,0
2310,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310,Intel-Core-i5-4460,Intel-Core-i5-4460,10 years ago.,2014,Above average nan,"['average', 'nan']",negative,0
2311,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311,Intel-Core-i5-4690,Intel-Core-i5-4690,10 years ago.,2014,Excellent nan,"['excellent', 'nan']",positive,1
2311,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311,Intel-Core-i5-4690,Intel-Core-i5-4690,10 years ago.,2014,Excellent nan,"['excellent', 'nan']",positive,1
2384,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,Intel-Core-i7-4790K,Intel-Core-i7-4790K,10 years ago.,2014,Outstanding nan,"['outstanding', 'nan']",negative,0
2384,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,Intel-Core-i7-4790K,Intel-Core-i7-4790K,8 years ago.,2016,Outstanding really fast even not overclocked,"['outstanding', 'really', 'fast', 'even', 'overclocked']",negative,0
2384,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,Intel-Core-i7-4790K,Intel-Core-i7-4790K,9 years ago.,2015,Excellent With a custom single loop liquid cooling solution and the delidding of this chip (w/ liquid metal) makes this run smoothly at 5.2GHz on all cores.,"['excellent', 'custom', 'single', 'loop', 'liquid', 'cooling', 'solution', 'delidding', 'chip', 'w/', 'liquid', 'metal', 'makes', 'run', 'smoothly', '5.2ghz', 'cores']",positive,1
2384,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,Intel-Core-i7-4790K,Intel-Core-i7-4790K,8 years ago.,2016,Good Swietny procesor,"['good', 'swietny', 'procesor']",positive,1
2384,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,Intel-Core-i7-4790K,Intel-Core-i7-4790K,8 years ago.,2016,Outstanding I went from FX-6300 to i7-4790k and it's a killer!,"['outstanding', 'went', 'fx-6300', 'i7-4790k', ""'s"", 'killer']",positive,1
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,9 years ago.,2015,Outstanding nan,"['outstanding', 'nan']",negative,0
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,8 years ago.,2016,"Outstanding Based on this website score system, this CPU is one of the best Price vs Performance CPU, next to 6600K","['outstanding', 'based', 'website', 'score', 'system', 'cpu', 'one', 'best', 'price', 'vs', 'performance', 'cpu', 'next', '6600k']",positive,1
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,8 years ago.,2016,Good I have owned the 4690k for one year now. OC'd easily to 4.5GHz while keeping normal operating temps around 30? C. It's primary use is on my gaming PC and performs admirably combined with an EVGA GTX970,"['good', 'owned', '4690k', 'one', 'year', 'oc', ""'d"", 'easily', '4.5ghz', 'keeping', 'normal', 'operating', 'temps', 'around', '30?', 'c.', ""'s"", 'primary', 'use', 'gaming', 'pc', 'performs', 'admirably', 'combined', 'evga', 'gtx970']",positive,1
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,8 years ago.,2016,"Excellent Best deal, outstanding performance !","['excellent', 'best', 'deal', 'outstanding', 'performance']",positive,1
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,9 years ago.,2015,Excellent upgrade from my amd love it,"['excellent', 'upgrade', 'amd', 'love']",positive,1
2432,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432,Intel-Core-i5-4690K,Intel-Core-i5-4690K,8 years ago.,2016,"Excellent Great enthusiast Cpu, for both beginners wishing to try overclocking, or more advanced users for an overall stable experience.","['excellent', 'great', 'enthusiast', 'cpu', 'beginners', 'wishing', 'try', 'overclocking', 'advanced', 'users', 'overall', 'stable', 'experience']",positive,1
2433,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433,Intel-Core-i3-4350,Intel-Core-i3-4350,9 years ago.,2015,Good nan,"['good', 'nan']",negative,0
2434,https://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434,Intel-Pentium-G3258,Intel-Pentium-G3258,9 years ago.,2015,Good nan,"['good', 'nan']",positive,1
2434,https://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434,Intel-Pentium-G3258,Intel-Pentium-G3258,8 years ago.,2016,Poor ???? fps ??? ?? ????? ???????? ??????? ?????????? ?? ??????!...??? ?????? ????????! ???? ?????!,"['poor', 'fps']",positive,1
2434,https://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434,Intel-Pentium-G3258,Intel-Pentium-G3258,9 years ago.,2015,Good only with oc good,"['good', 'oc', 'good']",positive,1
2435,https://cpu.userbenchmark.com/Intel-Pentium-G3440/Rating/2435,Intel-Pentium-G3440,Intel-Pentium-G3440,9 years ago.,2015,Average nan,"['average', 'nan']",positive,1
2578,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578,Intel-Core-i7-5930K,Intel-Core-i7-5930K,9 years ago.,2015,Outstanding nan,"['outstanding', 'nan']",positive,1
2579,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579,Intel-Core-i7-5820K,Intel-Core-i7-5820K,9 years ago.,2015,Outstanding nan,"['outstanding', 'nan']",negative,0
2579,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579,Intel-Core-i7-5820K,Intel-Core-i7-5820K,8 years ago.,2016,"Outstanding Great cpu . Good value,exellent speed and overclocking . (My oc is 4.9 Ghz on costum water cooling)","['outstanding', 'great', 'cpu', 'good', 'value', 'exellent', 'speed', 'overclocking', 'oc', '4.9', 'ghz', 'costum', 'water', 'cooling']",positive,1
2580,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580,Intel-Core-i7-5960X,Intel-Core-i7-5960X,9 years ago.,2015,Outstanding nan,"['outstanding', 'nan']",negative,0
2580,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580,Intel-Core-i7-5960X,Intel-Core-i7-5960X,9 years ago.,2015,Excellent Easy to overclock and easy to tame CPU temp on air,"['excellent', 'easy', 'overclock', 'easy', 'tame', 'cpu', 'temp', 'air']",positive,1
2604,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604,Intel-Core-i5-4590,Intel-Core-i5-4590,9 years ago.,2015,Very good nan,"['good', 'nan']",positive,1
2604,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604,Intel-Core-i5-4590,Intel-Core-i5-4590,8 years ago.,2016,Very good Strong CPU which is definitely enough for most any game or general computing task.,"['good', 'strong', 'cpu', 'definitely', 'enough', 'game', 'general', 'computing', 'task']",positive,1
2604,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604,Intel-Core-i5-4590,Intel-Core-i5-4590,8 years ago.,2016,"Very good Very good, fast and cool, but, to take all advantege of it, you need better memory( above 1800 Mhz) and ssd to increase performace!!!!","['good', 'good', 'fast', 'cool', 'take', 'advantege', 'need', 'better', 'memory', 'mhz', 'ssd', 'increase', 'performace']",positive,1
2719,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719,Intel-Core-i5-3210M,Intel-Core-i5-3210M,9 years ago.,2015,Very poor nan,"['poor', 'nan']",positive,1
2720,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720,Intel-Core2-Duo-E8400,Intel-Core2-Duo-E8400,9 years ago.,2015,Terrible nan,"['terrible', 'nan']",positive,1
2727,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727,Intel-Core-i7-4700MQ,Intel-Core-i7-4700MQ,9 years ago.,2015,Average nan,"['average', 'nan']",positive,1
2728,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728,Intel-Core-i7-4700HQ,Intel-Core-i7-4700HQ,9 years ago.,2015,Average nan,"['average', 'nan']",positive,1
2728,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728,Intel-Core-i7-4700HQ,Intel-Core-i7-4700HQ,8 years ago.,2016,"Good Good at multitasking, but easily spikes instead of gradually increasing clock speeds when in use.","['good', 'good', 'multitasking', 'easily', 'spikes', 'instead', 'gradually', 'increasing', 'clock', 'speeds', 'use']",positive,1
2729,https://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729,Intel-Core-i7-2630QM,Intel-Core-i7-2630QM,9 years ago.,2015,Very poor nan,"['poor', 'nan']",negative,0
2730,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730,Intel-Core-i7-3610QM,Intel-Core-i7-3610QM,9 years ago.,2015,Below average nan,"['average', 'nan']",positive,1
2742,https://cpu.userbenchmark.com/Intel-Core-i5-4200U/Rating/2742,Intel-Core-i5-4200U,Intel-Core-i5-4200U,9 years ago.,2015,Terrible nan,"['terrible', 'nan']",negative,0
2742,https://cpu.userbenchmark.com/Intel-Core-i5-4200U/Rating/2742,Intel-Core-i5-4200U,Intel-Core-i5-4200U,9 years ago.,2015,Terrible nan,"['terrible', 'nan']",positive,1
2743,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743,Intel-Core-i7-4500U,Intel-Core-i7-4500U,9 years ago.,2015,Very poor nan,"['poor', 'nan']",positive,1
2744,https://cpu.userbenchmark.com/Intel-Core-i5-3317U/Rating/2744,Intel-Core-i5-3317U,Intel-Core-i5-3317U,9 years ago.,2015,Terrible nan,"['terrible', 'nan']",positive,1
2769,https://cpu.userbenchmark.com/Intel-Core-i5-2410M/Rating/2769,Intel-Core-i5-2410M,Intel-Core-i5-2410M,9 years ago.,2015,Terrible nan,"['terrible', 'nan']",positive,1
2770,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770,Intel-Core-i5-4570,Intel-Core-i5-4570,9 years ago.,2015,Good nan,"['good', 'nan']",positive,1
2770,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770,Intel-Core-i5-4570,Intel-Core-i5-4570,8 years ago.,2016,Good Mine is plagued by high idle temps (mini-itx). Was good value for money when purchased.,"['good', 'mine', 'plagued', 'high', 'idle', 'temps', 'mini-itx', 'good', 'value', 'money', 'purchased']",positive,1
2771,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771,Intel-Core-i5-3470,Intel-Core-i5-3470,9 years ago.,2015,Above average nan,"['average', 'nan']",positive,1
2772,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772,Intel-Core-i5-3230M,Intel-Core-i5-3230M,9 years ago.,2015,Poor nan,"['poor', 'nan']",positive,1
2773,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773,Intel-Core-i5-750,Intel-Core-i5-750,9 years ago.,2015,Below average nan,"['average', 'nan']",positive,1
2815,https://cpu.userbenchmark.com/Intel-Core-i5-2450M/Rating/2815,Intel-Core-i5-2450M,Intel-Core-i5-2450M,9 years ago.,2015,Very poor nan,"['poor', 'nan']",positive,1
2816,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816,Intel-Core-i3-4160,Intel-Core-i3-4160,9 years ago.,2015,Good nan,"['good', 'nan']",positive,1
2817,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817,Intel-Core-i3-4370,Intel-Core-i3-4370,9 years ago.,2015,Very good nan,"['good', 'nan']",positive,1
2818,https://cpu.userbenchmark.com/Intel-Pentium-G3460/Rating/2818,Intel-Pentium-G3460,Intel-Pentium-G3460,9 years ago.,2015,Above average nan,"['average', 'nan']",positive,1
2819,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819,Intel-Core-i3-4360,Intel-Core-i3-4360,8 years ago.,2016,Poor very good cpu can handle intensive cpu games likes world of warcraft.,"['poor', 'good', 'cpu', 'handle', 'intensive', 'cpu', 'games', 'likes', 'world', 'warcraft']",positive,1
2819,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819,Intel-Core-i3-4360,Intel-Core-i3-4360,9 years ago.,2015,Good nan,"['good', 'nan']",positive,1
2820,https://cpu.userbenchmark.com/Intel-Pentium-G3240/Rating/2820,Intel-Pentium-G3240,Intel-Pentium-G3240,9 years ago.,2015,Below average nan,"['average', 'nan']",positive,1
2848,https://cpu.userbenchmark.com/Intel-Celeron-G1830/Rating/2848,Intel-Celeron-G1830,Intel-Celeron-G1830,9 years ago.,2015,Very poor nan,"['poor', 'nan']",positive,1
2849,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849,Intel-Celeron-G1840,Intel-Celeron-G1840,9 years ago.,2015,Poor nan,"['poor', 'nan']",positive,1
2850,https://cpu.userbenchmark.com/Intel-Celeron-G1850/Rating/2850,Intel-Celeron-G1850,Intel-Celeron-G1850,9 years ago.,2015,Poor nan,"['poor', 'nan']",positive,1
2876,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876,Intel-Core-i3-4330,Intel-Core-i3-4330,9 years ago.,2015,Above average nan,"['average', 'nan']",positive,1
2877,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877,Intel-Core-i3-4340,Intel-Core-i3-4340,9 years ago.,2015,Above average nan,"['average', 'nan']",positive,1
3502,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502,Intel-Core-i7-6700K,Intel-Core-i7-6700K,8 years ago.,2016,Outstanding nan,"['outstanding', 'nan']",positive,1
3502,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502,Intel-Core-i7-6700K,Intel-Core-i7-6700K,8 years ago.,2016,"Very good Great processor, very stable, easily overclocked, and improved performance over my AMD-FX 8320 rig","['good', 'great', 'processor', 'stable', 'easily', 'overclocked', 'improved', 'performance', 'amd-fx', 'rig']",positive,1
3502,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502,Intel-Core-i7-6700K,Intel-Core-i7-6700K,8 years ago.,2016,Terrible wouldn't even boot system,"['terrible', 'would', ""n't"", 'even', 'boot', 'system']",positive,1
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,Outstanding nan,"['outstanding', 'nan']",positive,1
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,"Outstanding I have just upgraded from a gaming laptop (MSI GS70 2PE) to a Desktop PC. Such a good decision. I choosed the i5-6600K for it's price-performance factor (no one is surprised here). I paid less then ?200 (bought with company, no TVA). It is overclocked at 4,5Ghz and cooled by a Corsair H80i V2. The average temp is 28?C and the highest temp I have seen was 58?C. All Adobe software open in 2 seconds. After effects never lags. I love it.","['outstanding', 'upgraded', 'gaming', 'laptop', 'msi', 'gs70', '2pe', 'desktop', 'pc', 'good', 'decision', 'choosed', 'i5-6600k', ""'s"", 'price-performance', 'factor', 'one', 'surprised', 'paid', 'less', '\x80200', 'bought', 'company', 'tva', 'overclocked', '4,5ghz', 'cooled', 'corsair', 'h80i', 'v2', 'average', 'temp', '28?c', 'highest', 'temp', 'seen', '58?c', 'adobe', 'software', 'open', 'seconds', 'effects', 'never', 'lags', 'love']",positive,1
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,Outstanding The most underrated chip you can overclock!,"['outstanding', 'underrated', 'chip', 'overclock']",negative,0
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,"Good I was able to overclock to 4600 without knowing much about overclocking, using simple settings in my ASRock Z170M Extreme4. Runs very cool stock, using a Noctua NH-C14S, and only about 30 degC over ambient when overclocked and working hard. Wound up being perfect for my quiet HTPC/Gaming machine. I'm leaving it stock speed for normal use, with the ability to OC if I find I need it in the future, and to tinker and play with to see how fast I can get her.","['good', 'able', 'overclock', 'without', 'knowing', 'much', 'overclocking', 'using', 'simple', 'settings', 'asrock', 'z170m', 'extreme4', 'runs', 'cool', 'stock', 'using', 'noctua', 'nh-c14s', 'degc', 'ambient', 'overclocked', 'working', 'hard', 'wound', 'perfect', 'quiet', 'htpc/gaming', 'machine', ""'m"", 'leaving', 'stock', 'speed', 'normal', 'use', 'ability', 'oc', 'find', 'need', 'future', 'tinker', 'play', 'see', 'fast', 'get']",negative,0
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,"Outstanding Awesome performance when stock or overclocked. I am able to benchmark at 4.9 ghz, stable at 4.7 ghz w /1.375v llc level 5 on prolimatech megahalems rev c.","['outstanding', 'awesome', 'performance', 'stock', 'overclocked', 'able', 'benchmark', '4.9', 'ghz', 'stable', '4.7', 'ghz', 'w', '/1.375v', 'llc', 'level', 'prolimatech', 'megahalems', 'rev', 'c']",positive,1
3503,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503,Intel-Core-i5-6600K,Intel-Core-i5-6600K,8 years ago.,2016,Outstanding When great expectations satisfied with outstanding results!,"['outstanding', 'great', 'expectations', 'satisfied', 'outstanding', 'results']",positive,1
3513,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513,Intel-Core-i5-6500,Intel-Core-i5-6500,8 years ago.,2016,"Outstanding Achieved 4.8GHz using air cooler. For everyday use I am running at 4.5GHz. All in all, Incredible CPU for the money.","['outstanding', 'achieved', '4.8ghz', 'using', 'air', 'cooler', 'everyday', 'use', 'running', '4.5ghz', 'incredible', 'cpu', 'money']",positive,1
3604,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604,Intel-Core-i7-6950X,Intel-Core-i7-6950X,8 years ago.,2016,Good nan,"['good', 'nan']",negative,0
3605,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605,Intel-Core-i7-6900K,Intel-Core-i7-6900K,8 years ago.,2016,Good nan,"['good', 'nan']",positive,1
3606,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606,Intel-Core-i7-6850K,Intel-Core-i7-6850K,8 years ago.,2016,Good nan,"['good', 'nan']",positive,1
3607,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607,Intel-Core-i7-6800K,Intel-Core-i7-6800K,8 years ago.,2016,Good nan,"['good', 'nan']",positive,1
1268967,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz,11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz,11th-Gen-IntelR-CoreTM-i7-1185G7-300GHz,21 months ago.,2022,"Good its is the fastest single core performance really? need more user for benchmark, we need accuracy for the data","['good', 'fastest', 'single', 'core', 'performance', 'really', 'need', 'user', 'benchmark', 'need', 'accuracy', 'data']",negative,0
1700734,https://cpu.userbenchmark.com/SpeedTest/1700734/12th-Gen-IntelR-CoreTM-i5-12600KF,12th-Gen-IntelR-CoreTM-i5-12600KF,12th-Gen-IntelR-CoreTM-i5-12600KF,22 months ago.,2022,Excellent Outstanding processor for the price. Got this one for really cheap on Amazon Prime Day. Already a boost in FPS without even upgrading my GPU! Also this processor beats the 11th Gen i9! What a deal!,"['excellent', 'outstanding', 'processor', 'price', 'got', 'one', 'really', 'cheap', 'amazon', 'prime', 'day', 'already', 'boost', 'fps', 'without', 'even', 'upgrading', 'gpu', 'also', 'processor', 'beats', '11th', 'gen', 'i9', 'deal']",positive,1
1750830,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,12th-Gen-IntelR-CoreTM-i7-12700,12th-Gen-IntelR-CoreTM-i7-12700,19 months ago.,2022,"Good It just works, well","['good', 'works', 'well']",positive,1
1699429,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,12th-Gen-IntelR-CoreTM-i7-12700KF,12th-Gen-IntelR-CoreTM-i7-12700KF,21 months ago.,2022,Excellent Exact Same Performance as the non F edition.,"['excellent', 'exact', 'performance', 'non', 'f', 'edition']",positive,1
1699429,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,12th-Gen-IntelR-CoreTM-i7-12700KF,12th-Gen-IntelR-CoreTM-i7-12700KF,22 months ago.,2022,Excellent Excellent CPU for the price. 8 P-Cores + 4 E-Cores! Got one on sale.,"['excellent', 'excellent', 'cpu', 'price', 'p-cores', 'e-cores', 'got', 'one', 'sale']",positive,1
1757877,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H,12th-Gen-IntelR-CoreTM-i9-12900H,12th-Gen-IntelR-CoreTM-i9-12900H,21 months ago.,2022,Good It's sad to see most gaming laptops don't have good cooling for CPU . seems they won't keep CPU temps stay under 85. I hate gaming at CPU temp limit.,"['good', ""'s"", 'sad', 'see', 'gaming', 'laptops', ""n't"", 'good', 'cooling', 'cpu', 'seems', 'wo', ""n't"", 'keep', 'cpu', 'temps', 'stay', '85.', 'hate', 'gaming', 'cpu', 'temp', 'limit']",negative,0
1925886,https://cpu.userbenchmark.com/SpeedTest/1925886/13th-Gen-IntelR-CoreTM-i7-13700KF,13th-Gen-IntelR-CoreTM-i7-13700KF,13th-Gen-IntelR-CoreTM-i7-13700KF,19 months ago.,2022,Excellent Great value,"['excellent', 'great', 'value']",negative,0
617,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617,Intel-Core-i7-950,Intel-Core-i7-950,19 months ago.,2022,Excellent worked pretty well for me so far.,"['excellent', 'worked', 'pretty', 'well', 'far']",negative,0
621,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621,Intel-Core-i7-2600K,Intel-Core-i7-2600K,23 months ago.,2022,Liked nan,"['liked', 'nan']",negative,0
803,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803,Intel-Core-i5-2400,Intel-Core-i5-2400,23 months ago.,2022,"Average Very Outdated CPU, Do not buy in 2022 unless you have a extremely low budget","['average', 'outdated', 'cpu', 'buy', 'unless', 'extremely', 'low', 'budget']",positive,1
803,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803,Intel-Core-i5-2400,Intel-Core-i5-2400,19 months ago.,2022,"Good More Cores, more GHz and more inexpensive","['good', 'cores', 'ghz', 'inexpensive']",positive,1
803,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803,Intel-Core-i5-2400,Intel-Core-i5-2400,20 months ago.,2022,"Good been running for 7 years now, no problem whatsoever","['good', 'running', 'years', 'problem', 'whatsoever']",negative,0
1316,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316,Intel-Core-i5-3570K,Intel-Core-i5-3570K,19 months ago.,2022,"Poor old but gold, he reaches more games new games so it is a nice procesor","['poor', 'old', 'gold', 'reaches', 'games', 'new', 'games', 'nice', 'procesor']",positive,1
